8.	dialogue_2002_189f5dd4351f966d86f836462283ef485f0255cd	http://www.dialog-21.ru/digest/2002/articles/perekrestenko/
1.	dialogue_2005_f0716199b0fb1c9cea6ceaba385fde12118646d1	http://www.dialog-21.ru/media/2414/perekrestenkoa.pdf
2.	dialogue_2007_ed6163bfb0a77facf854c1bf117a6c472c418e06	http://www.dialog-21.ru/media/1832/11.pdf
3.	dialogue_2006_94358299f43a22fc4a98943d9aae99341b158608	http://www.dialog-21.ru/media/2005/starostin.pdf
4.	dialogue_2013_0ac379abcec662bfcdace5103b100f419383220a	http://www.dialog-21.ru/media/1264/lyashevskaya-mitrofanova.pdf
5.	dialogue_2003_d2833f08db67f72fee623ad229a7510c7b8df9aa	http://www.dialog-21.ru/media/2636/ivlicheva.pdf
9.	dialogue_2003_e0f3ab61a399630033ac49475bf036c043196202	http://www.dialog-21.ru/media/2611/bolshakov.pdf
1.	dialogue_2000_aa737aec6c6aca16230c8f4793e25fe94a99bced	http://www.dialog-21.ru/digest/2000/articles/galunov/
2.	aist_2013_41d7684e528d04d31dc6f0f7937b60bb7fe64e2b	http://www.academia.edu/download/31338210/aist2013_submission_38.pdf
3.	dialogue_2009_ac4a1cd7d3a5d29ea900544527574468fa4d13c4	http://www.dialog-21.ru/media/1624/74.pdf
4.	dialogue_2006_d98b067197b8a857941ed7964f623502395c3315	http://www.dialog-21.ru/media/1933/bolshakova.pdf
5.	dialogue_2012_f72aeeb582a7e35f44b1c8517b574009e04787ac	http://www.dialog-21.ru/media/1315/123.pdf
10	dialogue_2003_ccc14b44cd5851614cd4adfbd59dd73fcdb8a09e	http://www.dialog-21.ru/media/2677/pekar.pdf
1.	dialogue_2012_0a001d407b1cf2a74999fd05536a51978f627836	http://www.dialog-21.ru/media/1380/105.pdf
2.	dialogue_2013_c583511eaf4b137c9f14af2f0ed3fe24b815dea8	http://www.dialog-21.ru/media/1220/antonovaaj.pdf
3.	dialogue_2012_866d8e6931845499e1faf795e5ae681f52c6e44a	http://www.dialog-21.ru/media/1332/159.pdf
4.	dialogue_2010_89654a6e174bee3159dfb0992fc50386d87840a1	http://www.dialog-21.ru/media/1653/28.pdf
5.	dialogue_2002_586a53fd1369411ce28af3c73f813cd7ee699bde	http://www.dialog-21.ru/digest/2002/articles/pekar/
11	dialogue_2003_b42261987b561abd566100c046ad51dd958702a6	http://www.dialog-21.ru/media/2678/percov.pdf
1.	dialogue_2000_f911271f58e2817b4e2eb3289bcb5f1153c64d03	http://www.dialog-21.ru/digest/2000/articles/krylov/
2.	dialogue_2004_4c05fde1a895912e844e663e608f5398e2b9c5b6	http://www.dialog-21.ru/media/2509/gankin.pdf
3.	dialogue_2010_9e64e5d6f4950200924caf0f8a9cc765b35a425c	http://www.dialog-21.ru/media/1704/79.pdf
4.	dialogue_2008_1a8f4e0fad2e4388b2aa60abb8a455f8fbd3a6d2	http://www.dialog-21.ru/media/1725/4.pdf
5.	dialogue_2007_ed67c940fe22dc3e82e4e5694785bd4a244e0f14	http://www.dialog-21.ru/media/1859/38.pdf
12	dialogue_2019_4a5c4385216b2220faf8860da8101e1c3744c9ca	http://www.dialog-21.ru/media/4582/apresjanvju-066.pdf
1.	dialogue_2018_0eb84d5355d2391499df211f5922f3135d5592ee	http://www.dialog-21.ru/media/4285/apresyanvju.pdf
2.	dialogue_2016_2db1947ff83ede162c76d0ea04499356c06b2834	http://www.dialog-21.ru/media/3394/inkovaoyu.pdf
3.	dialogue_2018_c8e13efcc7fcc866f619d3f5f6d3cbedff02126d	http://www.dialog-21.ru/media/4337/tiskindb.pdf
4.	dialogue_2019_3824adc497a9eb6d964638500081edef76c643f2	http://www.dialog-21.ru/media/4583/apresjanvjuplusorlovav-012.pdf
5.	dialogue_2017_32140400223bd12244ed2cd91d38771ea4d86dbc	http://www.dialog-21.ru/media/3960/vilinbakhovael.pdf
13	dialogue_2006_b8c6726eb307e468087cc332646b274ed4c821bc	http://www.dialog-21.ru/media/1954/iomdinb.pdf
1.	dialogue_2018_52d7ec2abc79699f01012a79b1540626e87131c4	http://www.dialog-21.ru/media/4315/levontinaib_shmelevad.pdf
2.	dialogue_2010_c252069136aa7bb3b8769e50b37854e9229df599	http://www.dialog-21.ru/media/1490/15.pdf
